Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Support_Score,Wellbeing_Score,Academic_History,Motivation_Resources,Attendance_Study
24,90,0,0,1,9,97,2,1,3,0,1.0,1,2,4,0,0.0,0.0,1,71,0.26373626373626374,2.0,13,68.8,0,2160
17,68,0,1,1,9,100,2,1,1,1,2.0,1,0,3,0,0.0,1.0,1,64,0.2463768115942029,4.0,12,70.3,2,1156
16,83,1,1,1,4,73,2,1,3,0,0.0,1,0,3,0,1.0,0.0,0,67,0.19047619047619047,3.0,7,51.99999999999999,2,1328
16,93,1,0,1,7,81,1,1,2,0,1.0,0,0,3,1,2.0,1.0,1,67,0.1702127659574468,3.0,10,57.3,0,1488
15,91,0,2,1,4,50,2,1,1,1,1.0,1,1,3,0,0.0,1.0,0,66,0.16304347826086957,4.0,7,35.3,4,1365
30,92,0,1,1,7,52,1,1,3,2,1.0,0,2,4,0,1.0,0.0,1,73,0.3225806451612903,3.0,11,37.3,1,2760
25,95,1,2,1,6,75,1,1,1,1,1.0,0,2,4,0,0.0,1.0,1,73,0.2604166666666667,5.0,10,52.8,2,2375
20,98,1,1,0,6,80,1,1,0,1,1.0,1,2,2,0,1.0,1.0,1,70,0.20202020202020202,4.0,8,56.0,1,1960
28,76,0,1,1,8,66,1,1,5,2,0.0,1,2,4,0,1.0,1.0,1,70,0.36363636363636365,2.0,12,47.699999999999996,1,2128
11,83,1,0,1,6,55,0,1,0,0,1.0,1,2,4,1,2.0,0.0,0,62,0.13095238095238096,3.0,10,38.5,0,913
12,92,2,0,1,7,89,1,1,1,1,2.0,0,1,2,0,2.0,1.0,1,68,0.12903225806451613,5.0,9,62.599999999999994,0,1104
7,88,2,2,1,6,71,1,1,0,0,1.0,1,2,3,0,0.0,1.0,0,65,0.07865168539325842,6.0,9,49.699999999999996,2,616
16,100,2,2,1,7,82,1,1,2,2,1.0,1,2,2,0,0.0,0.0,1,73,0.15841584158415842,6.0,9,58.0,2,1600
21,61,2,1,1,8,83,2,0,1,0,,0,1,3,0,1.0,0.0,0,65,0.3387096774193548,,11,58.39999999999999,2,1281
21,74,1,2,1,6,77,2,0,0,1,1.0,1,1,3,0,1.0,0.0,1,66,0.28,4.0,9,53.9,4,1554
21,71,0,1,1,8,59,1,1,3,0,1.0,1,1,3,0,1.0,1.0,1,64,0.2916666666666667,3.0,11,42.199999999999996,1,1491
12,70,1,2,0,7,81,2,1,0,0,1.0,1,2,3,0,0.0,0.0,1,63,0.16901408450704225,5.0,10,56.699999999999996,4,840
25,69,1,1,0,7,66,1,0,0,0,0.0,1,1,3,1,1.0,0.0,1,62,0.35714285714285715,2.0,10,46.199999999999996,1,1725
21,88,2,1,1,6,91,0,1,0,0,1.0,0,1,4,0,2.0,1.0,0,70,0.23595505617977527,5.0,10,63.699999999999996,0,1848
24,63,1,1,0,8,60,1,1,3,2,1.0,1,1,3,0,0.0,0.0,1,65,0.375,4.0,11,42.9,1,1512
9,90,1,1,1,8,65,1,1,0,1,1.0,0,1,5,0,0.0,2.0,1,64,0.0989010989010989,4.0,13,45.5,1,810
22,88,1,1,0,7,72,0,1,4,2,1.0,1,0,2,0,2.0,0.0,1,70,0.24719101123595505,4.0,9,51.6,0,1936
13,70,1,1,0,7,87,1,1,1,0,0.0,1,1,5,0,0.0,0.0,1,62,0.18309859154929578,3.0,12,61.199999999999996,1,910
18,70,1,1,0,8,86,1,1,5,2,1.0,1,2,2,0,0.0,0.0,0,67,0.2535211267605634,4.0,10,61.699999999999996,1,1260
23,85,1,0,0,8,67,0,1,1,1,1.0,0,1,3,0,2.0,2.0,0,66,0.26744186046511625,3.0,11,47.199999999999996,0,1955
21,90,2,2,1,7,76,2,1,2,2,2.0,1,2,3,0,1.0,1.0,0,74,0.23076923076923078,7.0,10,53.8,4,1890
15,95,1,2,1,9,62,1,1,2,1,1.0,1,2,3,0,0.0,2.0,1,69,0.15625,5.0,12,44.0,2,1425
20,94,1,2,1,8,89,0,1,0,1,1.0,1,2,4,1,0.0,1.0,0,70,0.21052631578947367,5.0,12,62.3,0,1880
11,99,1,1,0,10,60,1,1,1,2,1.0,1,2,1,0,1.0,0.0,0,68,0.11,4.0,11,42.3,1,1089
27,83,1,0,0,5,91,1,1,3,0,,1,1,2,0,2.0,0.0,1,70,0.32142857142857145,,7,64.6,0,2241
19,96,1,1,1,8,97,1,1,3,1,1.0,1,0,2,0,0.0,0.0,1,71,0.1958762886597938,4.0,10,68.8,1,1824
27,92,1,0,1,9,100,2,1,2,1,2.0,1,2,0,0,2.0,1.0,0,73,0.2903225806451613,4.0,9,70.6,0,2484
17,96,1,1,0,9,93,0,1,3,1,1.0,0,1,2,0,0.0,2.0,1,69,0.17525773195876287,4.0,11,66.0,0,1632
17,60,0,0,1,7,61,1,1,1,0,1.0,1,2,4,0,2.0,0.0,0,61,0.2786885245901639,2.0,11,42.99999999999999,0,1020
15,99,1,1,1,5,71,1,1,0,1,1.0,1,1,2,0,1.0,1.0,1,68,0.15,4.0,7,49.699999999999996,1,1485
25,79,1,0,1,9,54,1,1,1,0,1.0,0,2,2,0,2.0,2.0,1,66,0.3125,3.0,11,38.099999999999994,0,1975
16,92,2,0,1,6,58,0,1,0,2,1.0,0,2,4,0,0.0,0.0,0,67,0.17204301075268819,4.0,10,40.599999999999994,0,1472
24,65,0,2,1,7,52,1,1,1,2,1.0,1,1,1,0,2.0,1.0,0,64,0.36363636363636365,4.0,8,36.699999999999996,2,1560
18,76,0,2,1,10,82,2,1,1,1,1.0,0,0,4,0,1.0,0.0,1,67,0.23376623376623376,4.0,14,57.699999999999996,4,1368
8,71,2,1,1,5,77,1,0,0,2,1.0,1,1,4,0,0.0,1.0,0,61,0.1111111111111111,4.0,9,53.9,1,568
17,72,0,1,0,8,96,2,1,2,0,2.0,1,1,3,0,0.0,0.0,1,65,0.2328767123287671,4.0,11,67.79999999999998,2,1224
13,65,0,2,1,6,73,1,1,0,0,1.0,0,2,3,0,2.0,0.0,0,62,0.19696969696969696,4.0,9,51.099999999999994,2,845
20,92,0,2,0,6,82,1,1,0,1,1.0,1,1,5,0,0.0,0.0,0,69,0.21505376344086022,4.0,11,57.4,2,1840
13,60,2,2,0,7,70,1,1,1,1,1.0,1,0,3,0,1.0,2.0,0,61,0.21311475409836064,6.0,10,49.3,2,780
26,73,2,1,0,8,91,1,1,4,0,0.0,1,1,5,0,0.0,1.0,1,69,0.35135135135135137,4.0,13,64.89999999999999,1,1898
19,67,1,0,0,8,96,2,0,1,2,0.0,1,2,3,0,1.0,0.0,1,64,0.27941176470588236,1.0,11,67.49999999999999,0,1273
19,84,1,0,0,9,72,2,1,1,0,1.0,1,2,3,0,0.0,2.0,0,65,0.2235294117647059,3.0,12,50.699999999999996,0,1596
24,70,1,2,0,6,54,0,1,1,2,1.0,1,1,1,0,0.0,1.0,0,64,0.3380281690140845,5.0,7,38.099999999999994,0,1680
26,70,2,2,1,5,58,1,1,1,0,0.0,0,2,3,0,2.0,1.0,1,68,0.36619718309859156,5.0,8,40.89999999999999,2,1820
20,80,0,1,1,6,86,2,1,1,0,1.0,0,2,3,0,0.0,0.0,0,67,0.24691358024691357,3.0,9,60.49999999999999,2,1600
15,86,2,1,1,8,66,0,1,0,1,2.0,0,2,5,0,1.0,0.0,1,68,0.1724137931034483,6.0,13,46.199999999999996,0,1290
9,65,0,1,1,7,89,1,1,2,0,1.0,1,2,4,0,0.0,1.0,1,61,0.13636363636363635,3.0,11,62.9,1,585
16,67,1,2,1,4,87,2,1,5,2,2.0,1,2,4,0,1.0,0.0,1,69,0.23529411764705882,6.0,8,62.4,4,1072
16,70,0,2,1,4,85,2,1,0,1,1.0,0,1,3,0,0.0,0.0,1,64,0.22535211267605634,4.0,7,59.49999999999999,4,1120
21,99,2,1,1,7,91,1,0,3,1,1.0,1,2,4,0,1.0,0.0,1,74,0.21,4.0,11,64.6,1,2079
18,76,1,1,0,8,88,0,1,1,1,1.0,1,1,4,0,1.0,0.0,0,66,0.23376623376623376,4.0,12,61.89999999999999,0,1368
24,84,1,1,0,6,82,1,1,1,1,1.0,1,0,2,0,0.0,0.0,1,68,0.2823529411764706,4.0,8,57.699999999999996,1,2016
16,70,1,2,1,8,50,2,1,3,2,1.0,0,1,3,0,2.0,2.0,1,65,0.22535211267605634,5.0,11,35.9,4,1120
20,80,1,2,1,5,76,1,0,0,0,1.0,0,0,3,0,1.0,0.0,0,66,0.24691358024691357,4.0,8,53.199999999999996,2,1600
27,63,2,0,0,7,80,1,0,2,1,2.0,1,2,2,0,0.0,0.0,0,66,0.421875,4.0,9,56.6,0,1701
22,61,1,0,0,7,98,2,1,3,2,0.0,0,1,2,0,1.0,0.0,0,65,0.3548387096774194,2.0,9,69.5,0,1342
20,79,1,1,0,8,83,1,1,3,0,1.0,0,1,4,0,1.0,1.0,1,67,0.25,4.0,12,58.99999999999999,1,1580
16,76,0,1,1,5,79,1,1,0,0,2.0,1,2,4,0,2.0,1.0,0,65,0.2077922077922078,4.0,9,55.3,1,1216
16,65,1,1,0,5,77,1,1,1,2,2.0,1,2,3,0,0.0,1.0,1,63,0.24242424242424243,5.0,8,54.199999999999996,1,1040
15,88,2,1,0,8,55,1,1,1,2,2.0,0,1,2,0,0.0,0.0,1,67,0.16853932584269662,6.0,10,38.8,1,1320
17,100,1,2,1,5,71,0,1,2,0,1.0,1,1,4,0,0.0,0.0,1,70,0.16831683168316833,5.0,9,50.3,0,1700
25,76,2,2,1,6,57,0,0,0,1,1.0,1,2,3,0,2.0,1.0,1,68,0.3246753246753247,5.0,9,39.9,0,1900
19,85,1,1,1,9,53,2,1,1,1,1.0,1,1,3,0,1.0,2.0,1,66,0.22093023255813954,4.0,12,37.39999999999999,2,1615
12,99,1,1,1,7,66,0,1,3,1,0.0,0,0,1,0,2.0,1.0,0,67,0.12,3.0,8,47.099999999999994,0,1188
31,93,1,0,0,8,82,0,1,2,2,2.0,0,1,1,0,0.0,0.0,1,72,0.32978723404255317,4.0,9,58.0,0,2883
22,79,2,2,1,8,93,1,1,0,1,1.0,0,0,2,1,0.0,0.0,0,68,0.275,6.0,10,65.1,2,1738
12,89,1,2,0,8,91,1,0,1,0,2.0,1,1,2,0,0.0,0.0,1,66,0.13333333333333333,5.0,10,63.99999999999999,2,1068
17,65,1,1,0,7,65,1,1,0,2,1.0,0,1,4,0,0.0,1.0,1,62,0.25757575757575757,4.0,11,45.5,1,1105
21,80,2,0,1,6,52,1,1,1,0,1.0,1,0,4,0,0.0,0.0,1,65,0.25925925925925924,4.0,10,36.699999999999996,0,1680
30,71,2,0,0,10,70,0,1,3,1,1.0,1,1,4,1,0.0,0.0,0,67,0.4166666666666667,4.0,14,49.9,0,2130
13,66,1,1,1,7,66,0,1,3,1,1.0,1,0,2,0,1.0,0.0,0,62,0.19402985074626866,4.0,9,47.099999999999994,0,858
26,77,1,0,1,7,69,0,1,1,2,1.0,1,1,3,1,0.0,0.0,0,66,0.3333333333333333,3.0,10,48.599999999999994,0,2002
28,65,1,1,0,8,78,2,0,1,2,1.0,0,2,3,0,1.0,0.0,0,67,0.42424242424242425,3.0,11,54.89999999999999,2,1820
16,88,1,1,1,6,52,1,1,2,2,2.0,1,2,3,0,0.0,0.0,0,68,0.1797752808988764,5.0,9,37.0,1,1408
18,78,1,1,1,6,69,1,1,1,1,1.0,1,0,4,0,2.0,1.0,0,66,0.22784810126582278,4.0,10,48.599999999999994,1,1404
14,81,2,2,0,9,78,1,1,0,1,1.0,0,2,4,0,1.0,0.0,0,68,0.17073170731707318,6.0,13,54.599999999999994,2,1134
19,66,0,1,0,6,72,1,1,2,0,1.0,1,0,5,0,0.0,0.0,1,62,0.2835820895522388,3.0,11,51.0,1,1254
20,66,1,2,0,8,83,1,1,1,0,,1,1,2,1,1.0,0.0,1,64,0.29850746268656714,,10,58.39999999999999,2,1320
24,83,2,0,0,8,59,1,1,1,0,1.0,1,2,3,0,0.0,0.0,1,68,0.2857142857142857,4.0,11,41.599999999999994,0,1992
27,99,0,0,1,7,58,0,1,2,1,1.0,0,2,2,0,2.0,1.0,1,71,0.27,2.0,9,41.199999999999996,0,2673
16,64,1,1,0,7,65,1,1,2,1,2.0,1,1,4,0,0.0,0.0,1,63,0.24615384615384617,5.0,11,46.1,1,1024
8,71,2,1,0,8,55,2,1,1,0,2.0,1,2,2,0,1.0,1.0,1,62,0.1111111111111111,6.0,10,38.8,2,568
20,95,2,0,1,7,62,0,1,1,0,0.0,0,2,3,0,1.0,0.0,1,69,0.20833333333333334,3.0,10,43.699999999999996,0,1900
22,63,1,1,1,4,54,1,1,0,1,1.0,0,2,3,0,0.0,1.0,1,62,0.34375,4.0,7,37.8,1,1386
21,95,0,1,1,9,70,1,1,3,2,1.0,1,2,3,0,0.0,0.0,0,71,0.21875,3.0,12,49.9,1,1995
18,81,0,2,1,6,86,1,1,3,0,1.0,1,2,4,0,1.0,0.0,1,69,0.21951219512195122,4.0,10,61.099999999999994,2,1458
21,76,1,1,1,7,64,0,1,1,1,2.0,0,2,2,0,0.0,1.0,1,66,0.2727272727272727,5.0,9,45.099999999999994,0,1596
29,72,0,1,0,5,50,0,1,0,0,1.0,1,1,4,0,0.0,0.0,0,64,0.3972602739726027,3.0,9,35.0,0,2088
22,72,0,2,0,6,78,0,0,1,0,2.0,1,1,3,0,2.0,0.0,1,65,0.3013698630136986,4.0,9,54.89999999999999,0,1584
18,72,2,2,0,6,85,2,1,1,2,2.0,0,2,1,0,0.0,1.0,1,68,0.2465753424657534,7.0,7,59.79999999999999,4,1296
17,95,2,1,0,7,70,2,1,1,0,1.0,1,1,3,0,0.0,0.0,1,69,0.17708333333333334,5.0,10,49.3,2,1615
19,89,2,1,1,6,65,0,1,2,0,1.0,1,1,3,1,2.0,0.0,1,68,0.2111111111111111,5.0,9,46.1,0,1691
30,87,0,1,1,10,75,0,1,3,0,0.0,1,1,4,0,1.0,0.0,1,71,0.3409090909090909,2.0,14,53.4,0,2610
19,92,0,1,0,7,55,1,1,1,1,1.0,1,1,5,0,0.0,2.0,1,66,0.20430107526881722,3.0,12,38.8,1,1748
20,70,2,0,0,8,82,1,1,2,0,2.0,0,2,3,0,0.0,1.0,1,65,0.28169014084507044,5.0,11,58.0,0,1400
17,85,2,1,1,7,87,1,1,1,0,1.0,0,1,1,0,,0.0,0,68,0.19767441860465115,5.0,8,61.199999999999996,1,1445
27,78,2,2,0,8,85,1,1,0,2,1.0,1,2,3,0,1.0,0.0,1,72,0.34177215189873417,6.0,11,59.49999999999999,2,2106
32,91,2,1,1,4,66,1,1,3,0,2.0,1,1,2,0,2.0,0.0,0,75,0.34782608695652173,6.0,6,47.099999999999994,1,2912
23,72,2,0,1,6,92,0,1,2,2,1.0,1,0,3,0,1.0,0.0,1,67,0.3150684931506849,4.0,9,64.99999999999999,0,1656
20,86,1,1,0,6,97,0,1,1,0,1.0,0,1,2,0,0.0,1.0,1,67,0.22988505747126436,4.0,8,68.19999999999999,0,1720
20,95,1,1,0,6,65,2,1,2,0,1.0,1,1,3,0,1.0,0.0,0,70,0.20833333333333334,4.0,9,46.1,2,1900
6,76,1,1,1,8,63,1,1,5,1,1.0,1,1,3,0,1.0,0.0,1,64,0.07792207792207792,4.0,11,45.599999999999994,1,456
24,63,1,1,1,8,85,2,1,1,0,1.0,0,2,3,0,0.0,2.0,0,65,0.375,4.0,11,59.79999999999999,2,1512
21,81,1,1,1,7,85,1,1,1,0,2.0,1,0,3,0,2.0,1.0,1,68,0.25609756097560976,5.0,10,59.79999999999999,1,1701
23,74,2,2,0,7,76,1,1,1,1,0.0,1,1,2,0,1.0,1.0,0,67,0.30666666666666664,5.0,9,53.49999999999999,2,1702
16,87,0,1,1,10,96,1,0,1,0,2.0,1,2,1,0,1.0,1.0,1,66,0.18181818181818182,3.0,11,67.49999999999999,1,1392
18,98,2,1,0,7,57,0,1,0,2,1.0,0,1,1,0,2.0,1.0,1,69,0.18181818181818182,5.0,8,39.9,0,1764
18,79,0,2,0,4,74,0,1,2,0,1.0,1,0,1,0,0.0,0.0,0,64,0.225,4.0,5,52.4,0,1422
26,79,1,2,1,8,52,2,1,1,1,1.0,1,0,3,1,2.0,0.0,0,68,0.325,5.0,11,36.699999999999996,4,2054
18,86,2,1,0,8,53,0,1,5,0,2.0,0,0,3,0,0.0,0.0,1,68,0.20689655172413793,6.0,11,38.599999999999994,0,1548
32,64,0,2,1,9,53,0,0,1,0,1.0,0,2,3,0,1.0,0.0,0,65,0.49230769230769234,3.0,12,37.39999999999999,0,2048
23,70,1,1,1,8,75,1,1,0,2,1.0,1,2,2,0,0.0,1.0,1,65,0.323943661971831,4.0,10,52.5,1,1610
12,97,0,1,1,6,79,1,0,1,1,1.0,1,0,2,0,0.0,0.0,1,65,0.12244897959183673,2.0,8,55.599999999999994,1,1164
19,87,2,1,0,8,50,0,1,0,2,2.0,1,1,2,0,0.0,0.0,0,67,0.2159090909090909,6.0,10,35.0,0,1653
16,61,2,1,1,7,82,1,1,2,0,1.0,1,0,3,0,0.0,0.0,0,63,0.25806451612903225,5.0,10,58.0,1,976
7,68,2,1,0,9,74,1,1,1,0,2.0,1,2,3,0,0.0,0.0,0,62,0.10144927536231885,6.0,12,52.099999999999994,1,476
30,87,2,1,1,9,61,2,1,2,1,2.0,0,1,4,0,0.0,1.0,1,73,0.3409090909090909,6.0,13,43.3,2,2610
24,91,2,2,1,7,51,2,1,2,1,1.0,1,1,3,0,0.0,1.0,1,72,0.2608695652173913,6.0,10,36.3,4,2184
23,94,0,1,0,8,58,2,1,5,0,0.0,1,1,6,0,0.0,0.0,0,71,0.24210526315789474,2.0,14,42.099999999999994,2,2162
21,72,1,1,0,9,80,2,1,3,0,1.0,1,1,4,0,0.0,0.0,1,67,0.2876712328767123,4.0,13,56.9,2,1512
12,97,1,0,1,7,83,1,1,0,0,1.0,1,1,2,0,1.0,1.0,1,66,0.12244897959183673,3.0,9,58.099999999999994,0,1164
17,82,1,2,1,10,82,2,1,1,1,1.0,0,2,2,0,0.0,1.0,1,68,0.20481927710843373,5.0,12,57.699999999999996,4,1394
25,88,2,2,1,9,58,0,1,0,0,1.0,1,0,4,0,2.0,0.0,1,70,0.2808988764044944,6.0,13,40.599999999999994,0,2200
14,84,1,1,1,6,96,1,0,2,0,1.0,0,1,2,0,2.0,2.0,1,66,0.16470588235294117,3.0,8,67.79999999999998,1,1176
5,65,0,2,0,7,71,1,1,0,0,1.0,0,0,2,0,1.0,2.0,1,56,0.07575757575757576,4.0,9,49.699999999999996,2,325
19,99,1,2,1,8,88,2,0,1,0,2.0,1,2,3,0,0.0,2.0,0,71,0.19,5.0,11,61.89999999999999,4,1881
19,65,0,2,0,10,58,1,1,2,1,2.0,0,2,3,0,2.0,1.0,0,64,0.2878787878787879,5.0,13,41.199999999999996,2,1235
21,70,1,1,0,8,74,0,1,2,1,1.0,1,2,3,0,2.0,2.0,1,65,0.29577464788732394,4.0,11,52.4,0,1470
24,93,1,1,1,7,76,2,1,2,0,1.0,1,1,1,1,0.0,0.0,1,70,0.2553191489361702,4.0,8,53.8,2,2232
24,85,2,0,1,9,89,1,1,1,0,1.0,1,2,2,0,2.0,1.0,1,70,0.27906976744186046,4.0,11,62.599999999999994,0,2040
22,94,0,2,1,7,81,1,1,2,1,2.0,1,1,4,0,0.0,2.0,1,71,0.23157894736842105,5.0,11,57.3,2,2068
27,81,2,2,1,6,70,1,1,0,0,1.0,1,2,5,0,0.0,2.0,0,70,0.32926829268292684,6.0,11,49.0,2,2187
11,75,0,2,0,8,64,1,1,3,0,1.0,1,1,3,1,1.0,1.0,0,62,0.14473684210526316,4.0,11,45.699999999999996,2,825
23,97,1,1,1,6,99,0,1,1,0,1.0,0,2,3,0,0.0,0.0,0,72,0.23469387755102042,4.0,9,69.6,0,2231
24,61,1,1,0,10,64,0,1,0,0,1.0,0,2,3,0,0.0,0.0,0,62,0.3870967741935484,4.0,13,44.8,0,1464
13,94,0,1,1,7,56,2,1,2,0,2.0,1,1,4,0,1.0,0.0,1,67,0.1368421052631579,4.0,11,39.8,2,1222
11,69,0,1,1,8,65,0,1,0,0,1.0,1,0,2,0,1.0,1.0,1,58,0.15714285714285714,3.0,10,45.5,0,759
16,94,0,1,1,6,66,1,1,3,1,2.0,1,0,4,0,1.0,0.0,0,69,0.16842105263157894,4.0,10,47.099999999999994,1,1504
16,66,1,0,0,9,56,1,1,0,0,2.0,0,2,4,1,1.0,0.0,0,60,0.23880597014925373,4.0,13,39.199999999999996,0,1056
25,83,2,2,1,7,85,2,1,2,0,1.0,1,0,4,0,1.0,0.0,1,72,0.2976190476190476,6.0,11,60.099999999999994,4,2075
16,96,1,1,0,7,81,1,1,0,0,0.0,1,0,3,0,0.0,1.0,1,66,0.16494845360824742,3.0,10,56.699999999999996,1,1536
15,79,1,2,1,7,66,1,1,2,0,1.0,1,2,3,0,1.0,2.0,0,66,0.1875,5.0,10,46.8,2,1185
16,90,1,2,1,5,100,0,1,1,2,1.0,0,0,4,0,0.0,1.0,1,69,0.17582417582417584,5.0,9,70.3,0,1440
27,92,0,1,1,7,83,0,1,2,0,1.0,1,2,4,1,1.0,1.0,0,70,0.2903225806451613,3.0,11,58.699999999999996,0,2484
20,89,0,1,1,8,85,1,1,2,1,2.0,1,2,1,0,2.0,0.0,0,70,0.2222222222222222,4.0,9,60.099999999999994,1,1780
19,97,2,2,0,5,78,0,1,0,1,0.0,0,0,3,0,1.0,1.0,1,70,0.19387755102040816,5.0,8,54.599999999999994,0,1843
19,78,0,2,1,9,78,1,1,2,0,2.0,1,0,2,0,1.0,0.0,0,67,0.24050632911392406,5.0,11,55.199999999999996,2,1482
28,67,2,1,1,7,51,1,1,2,1,1.0,1,1,3,0,0.0,0.0,0,67,0.4117647058823529,5.0,10,36.3,1,1876
16,62,0,0,0,7,89,2,1,0,1,1.0,1,1,3,0,0.0,2.0,0,59,0.25396825396825395,2.0,10,62.3,0,992
28,70,1,1,1,4,96,0,1,1,1,1.0,0,2,2,0,,1.0,1,67,0.39436619718309857,4.0,6,67.49999999999999,0,1960
21,66,2,1,1,7,56,1,1,1,0,1.0,0,1,4,0,2.0,1.0,1,65,0.31343283582089554,5.0,11,39.49999999999999,1,1386
19,82,1,1,0,5,90,1,1,1,2,1.0,1,0,3,0,1.0,0.0,1,68,0.2289156626506024,4.0,8,63.29999999999999,1,1558
35,67,2,2,1,6,77,0,1,1,0,1.0,1,2,3,0,1.0,0.0,1,71,0.5147058823529411,6.0,9,54.199999999999996,0,2345
14,62,1,1,0,5,64,1,1,2,0,1.0,1,1,3,0,1.0,0.0,1,61,0.2222222222222222,4.0,8,45.4,1,868
18,61,1,1,1,6,96,1,1,0,1,1.0,1,0,3,0,0.0,0.0,1,63,0.2903225806451613,4.0,9,67.19999999999999,1,1098
13,93,1,2,1,7,51,0,1,1,0,2.0,0,1,3,0,0.0,0.0,0,67,0.13829787234042554,6.0,10,35.99999999999999,0,1209
26,84,2,1,0,7,64,1,0,1,1,2.0,1,1,4,0,1.0,0.0,1,69,0.3058823529411765,5.0,11,45.099999999999994,1,2184
30,74,1,2,0,8,94,0,1,0,1,1.0,1,2,3,0,0.0,0.0,1,70,0.4,5.0,11,65.8,0,2220
30,96,1,0,1,4,74,2,0,0,0,0.0,1,0,3,0,0.0,1.0,1,69,0.30927835051546393,1.0,7,51.8,0,2880
27,63,2,1,1,7,80,1,1,1,0,2.0,1,1,4,0,0.0,2.0,0,66,0.421875,6.0,11,56.3,1,1701
19,99,1,0,1,7,87,0,1,1,1,1.0,1,2,4,0,0.0,1.0,0,70,0.19,3.0,11,61.199999999999996,0,1881
18,85,1,1,1,6,57,0,1,2,1,2.0,1,1,2,0,2.0,1.0,1,67,0.20930232558139536,5.0,8,40.5,0,1530
10,67,2,2,0,6,61,1,1,0,0,2.0,0,1,2,0,0.0,0.0,0,61,0.14705882352941177,7.0,8,42.699999999999996,2,670
32,87,1,2,1,9,100,1,1,2,1,0.0,0,1,2,0,2.0,1.0,1,74,0.36363636363636365,4.0,11,70.6,2,2784
23,91,1,2,1,10,62,0,1,1,1,2.0,0,0,3,0,1.0,0.0,1,70,0.25,6.0,13,43.699999999999996,0,2093
17,77,2,1,1,4,77,0,1,0,1,1.0,0,2,4,0,0.0,0.0,0,66,0.21794871794871795,5.0,8,53.9,0,1309
28,94,1,2,1,6,65,2,1,1,0,2.0,1,2,1,0,0.0,0.0,0,73,0.29473684210526313,6.0,7,45.8,4,2632
14,66,1,1,1,5,93,1,1,1,1,1.0,0,0,2,0,0.0,0.0,1,62,0.208955223880597,4.0,7,65.39999999999999,1,924
22,71,1,0,1,7,98,0,1,2,0,2.0,1,1,2,0,0.0,1.0,0,65,0.3055555555555556,4.0,9,69.19999999999999,0,1562
19,64,2,1,0,9,57,0,1,0,1,2.0,0,1,3,0,0.0,0.0,0,62,0.2923076923076923,6.0,12,39.9,0,1216
24,68,0,1,1,8,80,1,0,1,0,0.0,1,2,4,0,2.0,1.0,1,64,0.34782608695652173,1.0,12,56.3,1,1632
20,70,1,1,1,7,91,1,1,1,0,1.0,1,0,2,0,0.0,2.0,1,63,0.28169014084507044,4.0,9,63.99999999999999,1,1400
11,97,1,1,0,7,91,1,1,1,1,1.0,1,2,4,0,0.0,0.0,1,69,0.11224489795918367,4.0,11,63.99999999999999,1,1067
20,63,1,1,0,7,72,0,1,3,0,2.0,1,0,5,1,2.0,0.0,1,63,0.3125,5.0,12,51.3,0,1260
26,77,1,1,1,8,61,1,1,1,0,1.0,1,1,4,0,1.0,1.0,1,67,0.3333333333333333,4.0,12,42.99999999999999,1,2002
20,81,1,0,0,8,69,1,1,1,1,1.0,0,1,2,0,0.0,0.0,0,65,0.24390243902439024,3.0,10,48.599999999999994,0,1620
25,96,1,2,0,8,88,1,1,0,0,1.0,0,1,1,0,0.0,0.0,1,71,0.25773195876288657,5.0,9,61.599999999999994,2,2400
14,100,1,1,1,4,100,1,1,3,0,1.0,1,1,3,0,2.0,1.0,0,71,0.13861386138613863,4.0,7,70.9,1,1400
20,90,1,1,0,7,78,2,1,0,1,2.0,1,2,4,1,2.0,2.0,1,69,0.21978021978021978,5.0,11,54.599999999999994,2,1800
16,99,1,2,1,7,60,1,1,2,0,2.0,0,1,3,0,2.0,1.0,1,71,0.16,6.0,10,42.6,2,1584
24,91,0,1,1,8,52,1,1,1,0,1.0,1,1,5,0,0.0,0.0,1,68,0.2608695652173913,3.0,13,36.699999999999996,1,2184
20,99,0,1,1,7,97,1,1,2,0,1.0,1,1,0,0,0.0,0.0,1,70,0.2,3.0,7,68.49999999999999,1,1980
24,88,1,2,1,8,74,1,1,0,0,2.0,0,1,3,0,2.0,0.0,1,71,0.2696629213483146,6.0,11,51.8,2,2112
27,63,1,1,1,6,86,1,1,1,1,1.0,1,2,4,0,2.0,0.0,0,68,0.421875,4.0,10,60.49999999999999,1,1701
24,76,0,2,0,8,83,1,1,1,2,1.0,0,2,4,0,0.0,0.0,0,69,0.3116883116883117,4.0,12,58.39999999999999,2,1824
22,86,1,1,1,9,95,1,1,4,1,0.0,0,2,2,0,1.0,0.0,1,71,0.25287356321839083,3.0,11,67.7,1,1892
14,74,2,1,0,5,63,0,0,2,0,2.0,0,2,3,0,1.0,2.0,0,63,0.18666666666666668,5.0,8,44.699999999999996,0,1036
20,71,0,1,0,5,72,1,1,4,1,1.0,1,2,4,0,2.0,1.0,1,66,0.2777777777777778,3.0,9,51.6,1,1420
